CODE,DATE,NAME.x,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust,Date2,Date3,SECTOR,NAME.y
UNGA,12-Jul-17,Unga Group Ltd,26.1,37,30.5,30.5,30.5,30.5,-,-,"1,400",-,12-07-2017,2017-07-12,Manufacturing and Allied,Unga Group Ltd
UNGA,26-Sep-17,Unga Group Ltd,26.1,36.5,30,30.25,30,31.25,-1.25,4.00%,"16,800",-,26-09-2017,2017-09-26,Manufacturing and Allied,Unga Group Ltd
UNGA,9-Jul-13,Unga Group Ltd,26.1,37,15.5,16.150000000000002,15.55,15.2,0.35,2.30%,"1,300",-,09-07-2013,2013-07-09,Manufacturing and Allied,Unga Group Ltd
UNGA,7-Dec-15,Unga Group Ltd,26.1,37,37.5,37.5,37.5,35.25,2.25,6.38%,200,-,07-12-2015,2015-12-07,Manufacturing and Allied,Unga Group Ltd
UNGA,28-Feb-20,Unga Group Ltd,26.1,37,31,31,31,31,-,-,-,-,28-02-2020,2020-02-28,Manufacturing and Allied,Unga Group Ltd
UNGA,13-Jun-16,Unga Group Ltd,26.1,36.5,33.5,33.5,33.5,34,-0.5,1.47%,800,-,13-06-2016,2016-06-13,Manufacturing and Allied,Unga Group Ltd
UNGA,15-Sep-20,Unga Group Ltd,26.1,34.05,30,30,30,30,-,-,400,-,15-09-2020,2020-09-15,Manufacturing and Allied,Unga Group Ltd
UNGA,20-Jan-15,Unga Group Ltd,26.1,36.5,39.5,40,39.75,39.75,-,-,"2,400",-,20-01-2015,2015-01-20,Manufacturing and Allied,Unga Group Ltd
UNGA,26-Aug-14,Unga Group Ltd,26.1,37,33.5,34,33.75,33.25,0.5,1.50%,"15,500",-,26-08-2014,2014-08-26,Manufacturing and Allied,Unga Group Ltd
UNGA,08-Dec-20,Unga Group Ltd,26.1,35,31,31,31,31,-,-,-,-,08-12-2020,2020-12-08,Manufacturing and Allied,Unga Group Ltd
UNGA,24-Aug-16,Unga Group Ltd,26.1,37,32.5,33,32.5,32.25,0.25,0.78%,"1,200",-,24-08-2016,2016-08-24,Manufacturing and Allied,Unga Group Ltd
UNGA,15-Jun-20,Unga Group Ltd,26.1,37,28.8,28.8,28.8,28.8,-,-,-,-,15-06-2020,2020-06-15,Manufacturing and Allied,Unga Group Ltd
UNGA,18-Dec-18,Unga Group Ltd,26.1,37,39.3,39.3,39.3,39.3,-,-,-,-,18-12-2018,2018-12-18,Manufacturing and Allied,Unga Group Ltd
UNGA,17-Apr-13,Unga Group Ltd,26.1,37,15.5,15.5,15.5,15.5,-,-,"3,500",-,17-04-2013,2013-04-17,Manufacturing and Allied,Unga Group Ltd
UNGA,12-Oct-15,Unga Group Ltd,26.1,37,42,42,42,42,-,-,"1,500",-,12-10-2015,2015-10-12,Manufacturing and Allied,Unga Group Ltd
UNGA,13-Mar-14,Unga Group Ltd,26.1,37,24.75,24.75,24.75,23,1.75,7.61%,200,-,13-03-2014,2014-03-13,Manufacturing and Allied,Unga Group Ltd
UNGA,13-Jan-17,Unga Group Ltd,26.1,36.5,32,32.25,32,32.25,-0.25,0.78%,"15,400",-,13-01-2017,2017-01-13,Manufacturing and Allied,Unga Group Ltd
UNGA,22-Dec-20,Unga Group Ltd,26.1,34.05,31,31,31,31,-,-,-,-,22-12-2020,2020-12-22,Manufacturing and Allied,Unga Group Ltd
UNGA,28-Sep-18,Unga Group Ltd,26.1,37,41,41,41,41,-,-,"1,400",-,28-09-2018,2018-09-28,Manufacturing and Allied,Unga Group Ltd
UNGA,26-Jun-15,Unga Group Ltd,26.1,37,46,46,46,45.5,0.5,1.10%,"1,800",-,26-06-2015,2015-06-26,Manufacturing and Allied,Unga Group Ltd
UNGA,18-Jul-16,Unga Group Ltd,26.1,36.5,32,32,32,32,-,-,-,-,18-07-2016,2016-07-18,Manufacturing and Allied,Unga Group Ltd
UNGA,27-Nov-20,Unga Group Ltd,26.1,35,30,30,30,30,-,-,-,-,27-11-2020,2020-11-27,Manufacturing and Allied,Unga Group Ltd
UNGA,3-May-13,Unga Group Ltd,26.1,37,15.5,16.2,15.950000000000001,15.5,0.45,2.90%,"28,900",-,03-05-2013,2013-05-03,Manufacturing and Allied,Unga Group Ltd
UNGA,23-Aug-13,Unga Group Ltd,26.1,36.5,16.05,16.5,16.45,16.45,-,-,"59,800",-,23-08-2013,2013-08-23,Manufacturing and Allied,Unga Group Ltd
UNGA,06-Nov-20,Unga Group Ltd,26.1,35,30.05,30.05,30.05,30.05,-,-,-,-,06-11-2020,2020-11-06,Manufacturing and Allied,Unga Group Ltd
UNGA,09-May-18,Unga Group Ltd,26.1,36.5,39.5,40,39.5,39.5,-,-,"2,500",-,09-05-2018,2018-05-09,Manufacturing and Allied,Unga Group Ltd
UNGA,20-Mar-17,Unga Group Ltd,26.1,36.5,27.25,27.5,27.25,27.5,-0.25,0.91%,"5,200",-,20-03-2017,2017-03-20,Manufacturing and Allied,Unga Group Ltd
UNGA,13-May-14,Unga Group Ltd,26.1,37,25.25,26.5,25.25,26,-0.75,2.88%,"5,600",-,13-05-2014,2014-05-13,Manufacturing and Allied,Unga Group Ltd
UNGA,12-Jan-17,Unga Group Ltd,26.1,36.5,32.25,32.25,32.25,32,0.25,0.78%,"1,700",-,12-01-2017,2017-01-12,Manufacturing and Allied,Unga Group Ltd
UNGA,3-Dec-13,Unga Group Ltd,26.1,36.5,18.05,18.2,18.150000000000002,18.05,0.1,0.55%,"50,200",-,03-12-2013,2013-12-03,Manufacturing and Allied,Unga Group Ltd
UNGA,27-Mar-17,Unga Group Ltd,26.1,36.5,29.75,29.75,29.75,27.25,2.5,9.17%,"3,000",-,27-03-2017,2017-03-27,Manufacturing and Allied,Unga Group Ltd
UNGA,05-Nov-20,Unga Group Ltd,26.1,35,30.05,30.05,30.05,30.05,-,-,-,-,05-11-2020,2020-11-05,Manufacturing and Allied,Unga Group Ltd
UNGA,12-Feb-15,Unga Group Ltd,26.1,37,43,43,43,42,1,2.38%,400,-,12-02-2015,2015-02-12,Manufacturing and Allied,Unga Group Ltd
UNGA,05-May-17,Unga Group Ltd,26.1,37,29,29,29,29,-,-,"1,500",-,05-05-2017,2017-05-05,Manufacturing and Allied,Unga Group Ltd
UNGA,13-Nov-20,Unga Group Ltd,26.1,34.05,30.05,30.05,30.05,30.05,-,-,-,-,13-11-2020,2020-11-13,Manufacturing and Allied,Unga Group Ltd
UNGA,06-Mar-14,Unga Group Ltd,26.1,36.5,22,22.75,22.5,24,-1.5,6.25%,"2,000",-,06-03-2014,2014-03-06,Manufacturing and Allied,Unga Group Ltd
UNGA,01-Sep-14,Unga Group Ltd,26.1,36.5,34,35,34.25,35,-0.75,2.14%,"7,700",-,01-09-2014,2014-09-01,Manufacturing and Allied,Unga Group Ltd
UNGA,20-Jun-13,Unga Group Ltd,26.1,37,15.5,15.5,15.5,15.5,-,-,100,-,20-06-2013,2013-06-20,Manufacturing and Allied,Unga Group Ltd
UNGA,24-Mar-15,Unga Group Ltd,26.1,36.5,43.5,43.75,43.5,43.75,-0.25,0.57%,"3,500",-,24-03-2015,2015-03-24,Manufacturing and Allied,Unga Group Ltd
UNGA,28-Oct-13,Unga Group Ltd,26.1,36.5,17.7,18,17.95,17.85,0.1,0.56%,"10,200",-,28-10-2013,2013-10-28,Manufacturing and Allied,Unga Group Ltd
UNGA,02-Oct-18,Unga Group Ltd,26.1,36.5,37.75,37.75,37.75,37,0.75,2.03%,100,-,02-10-2018,2018-10-02,Manufacturing and Allied,Unga Group Ltd
UNGA,2-Sep-15,Unga Group Ltd,26.1,36.5,41,41.25,41,41,-,-,"1,800",-,02-09-2015,2015-09-02,Manufacturing and Allied,Unga Group Ltd
UNGA,14-Mar-16,Unga Group Ltd,26.1,37,38,38,38,38,-,-,"20,000",-,14-03-2016,2016-03-14,Manufacturing and Allied,Unga Group Ltd
UNGA,2-Oct-13,Unga Group Ltd,26.1,37,16.9,17,16.9,16.9,-,-,"7,100",-,02-10-2013,2013-10-02,Manufacturing and Allied,Unga Group Ltd
UNGA,12-Nov-20,Unga Group Ltd,26.1,35,30.05,30.05,30.05,30.05,-,-,-,-,12-11-2020,2020-11-12,Manufacturing and Allied,Unga Group Ltd
UNGA,9-May-13,Unga Group Ltd,26.1,37,15.75,15.9,15.850000000000001,15.75,0.1,0.63%,"15,100",-,09-05-2013,2013-05-09,Manufacturing and Allied,Unga Group Ltd
UNGA,8-Oct-13,Unga Group Ltd,26.1,36.5,17.6,17.6,17.6,16.75,0.85,5.07%,200,-,08-10-2013,2013-10-08,Manufacturing and Allied,Unga Group Ltd
UNGA,16-Oct-20,Unga Group Ltd,26.1,34.05,30.650000000000002,30.650000000000002,30.650000000000002,30.650000000000002,-,-,-,-,16-10-2020,2020-10-16,Manufacturing and Allied,Unga Group Ltd
UNGA,20-Jun-17,Unga Group Ltd,26.1,37,32,32,32,32,-,-,100,-,20-06-2017,2017-06-20,Manufacturing and Allied,Unga Group Ltd
UNGA,22-Jul-13,Unga Group Ltd,26.1,37,16.05,16.05,16.05,16.05,-,-,-,-,22-07-2013,2013-07-22,Manufacturing and Allied,Unga Group Ltd
UNGA,20-May-13,Unga Group Ltd,26.1,37,15.950000000000001,15.950000000000001,15.950000000000001,15.950000000000001,-,-,-,-,20-05-2013,2013-05-20,Manufacturing and Allied,Unga Group Ltd
UNGA,02-Jan-18,Unga Group Ltd,26.1,37,29,29,29,29,-,-,-,-,02-01-2018,2018-01-02,Manufacturing and Allied,Unga Group Ltd
UNGA,18-Jun-14,Unga Group Ltd,26.1,37,30.5,32,31.5,31,0.5,1.61%,"39,500",-,18-06-2014,2014-06-18,Manufacturing and Allied,Unga Group Ltd
UNGA,30-Jun-17,Unga Group Ltd,26.1,37,30,30.5,30.25,30,0.25,0.83%,200,-,30-06-2017,2017-06-30,Manufacturing and Allied,Unga Group Ltd
UNGA,6-Jun-13,Unga Group Ltd,26.1,36.5,15.55,15.65,15.6,15.65,-0.05,0.32%,"1,300",-,06-06-2013,2013-06-06,Manufacturing and Allied,Unga Group Ltd
UNGA,15-May-14,Unga Group Ltd,26.1,36.5,25.5,26.5,25.5,26.5,-1,3.77%,"1,057,700",-,15-05-2014,2014-05-15,Manufacturing and Allied,Unga Group Ltd
UNGA,19-Jul-17,Unga Group Ltd,26.1,36.5,30.5,31.75,31.5,30.5,1,3.28%,"2,900",-,19-07-2017,2017-07-19,Manufacturing and Allied,Unga Group Ltd
UNGA,28-Jan-13,Unga Group Ltd,26.1,37,13.75,14.2,13.8,14,-0.2,1.43%,"11,800",-,28-01-2013,2013-01-28,Manufacturing and Allied,Unga Group Ltd
UNGA,8-Oct-15,Unga Group Ltd,26.1,36.5,42,42,42,43,-1,2.33%,"1,100",-,08-10-2015,2015-10-08,Manufacturing and Allied,Unga Group Ltd
UNGA,14-Jan-20,Unga Group Ltd,26.1,37,32,32,32,32,-,-,"1,000",-,14-01-2020,2020-01-14,Manufacturing and Allied,Unga Group Ltd
UNGA,26-Sep-14,Unga Group Ltd,26.1,36.5,35,38,35.75,35,0.75,2.14%,"21,100",-,26-09-2014,2014-09-26,Manufacturing and Allied,Unga Group Ltd
UNGA,27-Oct-15,Unga Group Ltd,26.1,36.5,36.5,37,36.75,37,-0.25,0.68%,"11,300",-,27-10-2015,2015-10-27,Manufacturing and Allied,Unga Group Ltd
UNGA,28-Dec-17,Unga Group Ltd,26.1,36.5,29.75,29.75,29.75,29.75,-,-,-,-,28-12-2017,2017-12-28,Manufacturing and Allied,Unga Group Ltd
UNGA,11-Apr-16,Unga Group Ltd,26.1,36.5,35.25,36,35.75,37.5,-1.75,4.67%,"1,100",-,11-04-2016,2016-04-11,Manufacturing and Allied,Unga Group Ltd
UNGA,25-Sep-13,Unga Group Ltd,26.1,37,16.5,16.5,16.5,16.45,0.05,0.30%,"1,900",-,25-09-2013,2013-09-25,Manufacturing and Allied,Unga Group Ltd
UNGA,13-Jul-15,Unga Group Ltd,26.1,37,45,45,45,44,1,2.27%,"3,700",-,13-07-2015,2015-07-13,Manufacturing and Allied,Unga Group Ltd
UNGA,21-Apr-15,Unga Group Ltd,26.1,37,44,46.75,46.25,45.25,1,2.21%,"27,900",-,21-04-2015,2015-04-21,Manufacturing and Allied,Unga Group Ltd
UNGA,11-Dec-15,Unga Group Ltd,26.1,37,34,35,34,37,-3,8.11%,"3,100",-,11-12-2015,2015-12-11,Manufacturing and Allied,Unga Group Ltd
UNGA,8-Jul-13,Unga Group Ltd,26.1,37,15.2,15.2,15.2,15.2,-,-,-,-,08-07-2013,2013-07-08,Manufacturing and Allied,Unga Group Ltd
UNGA,13-Dec-16,Unga Group Ltd,26.1,37,33,33,33,33,-,-,-,-,13-12-2016,2016-12-13,Manufacturing and Allied,Unga Group Ltd
UNGA,13-Jun-18,Unga Group Ltd,26.1,37,38.5,40,39,39.75,-0.75,1.89%,"5,000",-,13-06-2018,2018-06-13,Manufacturing and Allied,Unga Group Ltd
UNGA,19-Oct-16,Unga Group Ltd,26.1,36.5,32,32.5,32,34,-2,5.88%,"3,300",-,19-10-2016,2016-10-19,Manufacturing and Allied,Unga Group Ltd
UNGA,18-Jun-18,Unga Group Ltd,26.1,37,38.5,39.5,38.5,39,-0.5,1.28%,"2,600",-,18-06-2018,2018-06-18,Manufacturing and Allied,Unga Group Ltd
UNGA,23-Mar-18,Unga Group Ltd,26.1,37,40,43,42.75,41.75,1,2.40%,"12,100",-,23-03-2018,2018-03-23,Manufacturing and Allied,Unga Group Ltd
UNGA,18-Nov-14,Unga Group Ltd,26.1,37,40,40.5,40,40.5,-0.5,1.23%,"11,300",-,18-11-2014,2014-11-18,Manufacturing and Allied,Unga Group Ltd
UNGA,08-Sep-20,Unga Group Ltd,26.1,35,30,30,30,30,-,-,-,-,08-09-2020,2020-09-08,Manufacturing and Allied,Unga Group Ltd
UNGA,7-Jul-15,Unga Group Ltd,26.1,36.5,44,44,44,44,-,-,"2,600",-,07-07-2015,2015-07-07,Manufacturing and Allied,Unga Group Ltd
UNGA,23-May-18,Unga Group Ltd,26.1,36.5,40,43,42.25,39.5,2.75,6.96%,"162,100",-,23-05-2018,2018-05-23,Manufacturing and Allied,Unga Group Ltd
UNGA,02-Sep-16,Unga Group Ltd,26.1,37,31,31,31,31,-,-,-,-,02-09-2016,2016-09-02,Manufacturing and Allied,Unga Group Ltd
UNGA,13-Jun-14,Unga Group Ltd,26.1,37,31.5,33,32.25,31.75,0.5,1.57%,"20,400",-,13-06-2014,2014-06-13,Manufacturing and Allied,Unga Group Ltd
UNGA,10-Feb-15,Unga Group Ltd,26.1,37,43.5,43.5,43.5,43.5,-,-,-,-,10-02-2015,2015-02-10,Manufacturing and Allied,Unga Group Ltd
UNGA,6-May-15,Unga Group Ltd,26.1,36.5,43.5,48,44,44.75,-0.75,1.68%,800,-,06-05-2015,2015-05-06,Manufacturing and Allied,Unga Group Ltd
UNGA,22-Feb-18,Unga Group Ltd,26.1,36.5,38.75,41.25,40.25,42.25,-2,4.73%,"2,100",-,22-02-2018,2018-02-22,Manufacturing and Allied,Unga Group Ltd
UNGA,26-Mar-14,Unga Group Ltd,26.1,36.5,23,24,23.75,23,0.75,3.26%,"1,500",-,26-03-2014,2014-03-26,Manufacturing and Allied,Unga Group Ltd
UNGA,10-Nov-16,Unga Group Ltd,26.1,36.5,33,34.5,34,34.5,-0.5,1.45%,"26,200",-,10-11-2016,2016-11-10,Manufacturing and Allied,Unga Group Ltd
UNGA,09-Jun-16,Unga Group Ltd,26.1,36.5,32.75,34,33.75,33.5,0.25,0.75%,"5,100",-,09-06-2016,2016-06-09,Manufacturing and Allied,Unga Group Ltd
UNGA,06-Mar-18,Unga Group Ltd,26.1,37,42,42.5,42.25,42.5,-0.25,0.59%,"16,000",-,06-03-2018,2018-03-06,Manufacturing and Allied,Unga Group Ltd
UNGA,18-Sep-19,Unga Group Ltd,26.1,37,31.9,31.9,31.9,31.9,-,-,-,-,18-09-2019,2019-09-18,Manufacturing and Allied,Unga Group Ltd
UNGA,19-Jan-16,Unga Group Ltd,26.1,37,32,34,32,31.75,0.25,0.79%,"5,900",-,19-01-2016,2016-01-19,Manufacturing and Allied,Unga Group Ltd
UNGA,19-Nov-15,Unga Group Ltd,26.1,36.5,35,36,35.5,36,-0.5,1.39%,"9,800",-,19-11-2015,2015-11-19,Manufacturing and Allied,Unga Group Ltd
UNGA,02-Mar-17,Unga Group Ltd,26.1,36.5,30,30,30,27.5,2.5,9.09%,300,-,02-03-2017,2017-03-02,Manufacturing and Allied,Unga Group Ltd
UNGA,10-Aug-16,Unga Group Ltd,26.1,36.5,36,36,36,35,1,2.86%,100,-,10-08-2016,2016-08-10,Manufacturing and Allied,Unga Group Ltd
UNGA,14-Oct-15,Unga Group Ltd,26.1,37,40,40,40,40.25,-0.25,0.62%,500,-,14-10-2015,2015-10-14,Manufacturing and Allied,Unga Group Ltd
UNGA,11-Apr-17,Unga Group Ltd,26.1,37,27,27,27,28.75,-1.75,6.09%,100,-,11-04-2017,2017-04-11,Manufacturing and Allied,Unga Group Ltd
UNGA,15-Feb-19,Unga Group Ltd,26.1,36.5,36.25,36.25,36.25,36.2,0.05,0.14%,100,-,15-02-2019,2019-02-15,Manufacturing and Allied,Unga Group Ltd
UNGA,14-Jan-15,Unga Group Ltd,26.1,37,39,41.5,41,38.75,2.25,5.81%,"12,800",-,14-01-2015,2015-01-14,Manufacturing and Allied,Unga Group Ltd
UNGA,30-Sep-16,Unga Group Ltd,26.1,36.5,33.5,36,34.25,34,0.25,0.74%,"3,200",-,30-09-2016,2016-09-30,Manufacturing and Allied,Unga Group Ltd
UNGA,2-Apr-15,Unga Group Ltd,26.1,36.5,43.5,44,43.75,44.5,-0.75,1.69%,"7,600",-,02-04-2015,2015-04-02,Manufacturing and Allied,Unga Group Ltd
UNGA,29-Aug-16,Unga Group Ltd,26.1,37,30,33,30.5,32,-1.5,4.69%,500,-,29-08-2016,2016-08-29,Manufacturing and Allied,Unga Group Ltd
UNGA,11-Dec-20,Unga Group Ltd,26.1,34.05,30,30,30,30,-,-,-,-,11-12-2020,2020-12-11,Manufacturing and Allied,Unga Group Ltd
UNGA,02-Feb-17,Unga Group Ltd,26.1,36.5,32.5,32.5,32.5,32.5,-,-,100,-,02-02-2017,2017-02-02,Manufacturing and Allied,Unga Group Ltd
UNGA,20-Mar-20,Unga Group Ltd,26.1,37,29,29,29,29,-,-,900,-,20-03-2020,2020-03-20,Manufacturing and Allied,Unga Group Ltd
UNGA,05-Feb-14,Unga Group Ltd,26.1,37,18.5,20.75,20.25,19.05,1.2,6.30%,"47,700",-,05-02-2014,2014-02-05,Manufacturing and Allied,Unga Group Ltd
UNGA,26-Jan-18,Unga Group Ltd,26.1,36.5,29.5,30,29.5,30,-0.5,1.67%,"1,500",-,26-01-2018,2018-01-26,Manufacturing and Allied,Unga Group Ltd
UNGA,26-Aug-16,Unga Group Ltd,26.1,36.5,32,32,32,32,-,-,-,-,26-08-2016,2016-08-26,Manufacturing and Allied,Unga Group Ltd
UNGA,24-Sep-14,Unga Group Ltd,26.1,36.5,34.75,35,34.75,34.5,0.25,0.72%,"17,300",-,24-09-2014,2014-09-24,Manufacturing and Allied,Unga Group Ltd
UNGA,09-Jun-17,Unga Group Ltd,26.1,37,30,30,30,30,-,-,-,-,09-06-2017,2017-06-09,Manufacturing and Allied,Unga Group Ltd
UNGA,09-Jan-14,Unga Group Ltd,26.1,37,19.35,19.5,19.45,19.25,0.2,1.04%,"5,400",-,09-01-2014,2014-01-09,Manufacturing and Allied,Unga Group Ltd
UNGA,06-Jul-17,Unga Group Ltd,26.1,37,30.5,30.5,30.5,31,-0.5,1.61%,600,-,06-07-2017,2017-07-06,Manufacturing and Allied,Unga Group Ltd
UNGA,10-Nov-15,Unga Group Ltd,26.1,36.5,35.5,37,36.75,37,-0.25,0.68%,"3,200",-,10-11-2015,2015-11-10,Manufacturing and Allied,Unga Group Ltd
UNGA,2-Sep-13,Unga Group Ltd,26.1,36.5,16.5,16.7,16.5,16.7,-0.2,1.20%,"1,500",-,02-09-2013,2013-09-02,Manufacturing and Allied,Unga Group Ltd
UNGA,17-Jul-20,Unga Group Ltd,26.1,34.05,28.05,28.05,28.05,28.05,-,-,-,-,17-07-2020,2020-07-17,Manufacturing and Allied,Unga Group Ltd
UNGA,3-Aug-15,Unga Group Ltd,26.1,37,41.25,41.25,41.25,45,-3.75,8.33%,"2,000",-,03-08-2015,2015-08-03,Manufacturing and Allied,Unga Group Ltd
UNGA,02-Jul-20,Unga Group Ltd,26.1,35,29.85,29.85,29.85,29.8,0.05,0.17%,2500,-,02-07-2020,2020-07-02,Manufacturing and Allied,Unga Group Ltd
UNGA,25-Oct-16,Unga Group Ltd,26.1,37,32.5,34.75,33.5,33,0.5,1.52%,"2,000",-,25-10-2016,2016-10-25,Manufacturing and Allied,Unga Group Ltd
UNGA,27-Apr-20,Unga Group Ltd,26.1,37,29,29,29,29,-,-,-,-,27-04-2020,2020-04-27,Manufacturing and Allied,Unga Group Ltd
UNGA,31-May-13,Unga Group Ltd,26.1,37,15.5,15.65,15.55,15.55,-,-,"25,800",-,31-05-2013,2013-05-31,Manufacturing and Allied,Unga Group Ltd
UNGA,04-Jan-16,Unga Group Ltd,26.1,37,30.5,34,32.25,33.75,-1.5,4.44%,"1,500",-,04-01-2016,2016-01-04,Manufacturing and Allied,Unga Group Ltd
UNGA,14-Nov-19,Unga Group Ltd,26.1,37,33,33,33,33,-,-,300,-,14-11-2019,2019-11-14,Manufacturing and Allied,Unga Group Ltd
UNGA,19-May-20,Unga Group Ltd,26.1,36.5,30,30,30,30,-,-,-,-,19-05-2020,2020-05-19,Manufacturing and Allied,Unga Group Ltd
UNGA,27-Sep-13,Unga Group Ltd,26.1,37,16.7,16.8,16.75,16.6,0.15,0.90%,400,-,27-09-2013,2013-09-27,Manufacturing and Allied,Unga Group Ltd
UNGA,22-Jul-15,Unga Group Ltd,26.1,36.5,42.5,44.5,43.75,43.75,-,-,"8,500",-,22-07-2015,2015-07-22,Manufacturing and Allied,Unga Group Ltd
UNGA,20-Jun-14,Unga Group Ltd,26.1,36.5,30.5,33.5,31.75,30.75,1,3.25%,"13,000",-,20-06-2014,2014-06-20,Manufacturing and Allied,Unga Group Ltd
UNGA,23-Sep-16,Unga Group Ltd,26.1,37,36.25,36.25,36.25,33,3.25,9.85%,"1,500",-,23-09-2016,2016-09-23,Manufacturing and Allied,Unga Group Ltd
UNGA,02-Feb-18,Unga Group Ltd,26.1,37,29,29.25,29,28,1,3.57%,200,-,02-02-2018,2018-02-02,Manufacturing and Allied,Unga Group Ltd
UNGA,21-Apr-17,Unga Group Ltd,26.1,37,27,27,27,27,-,-,600,-,21-04-2017,2017-04-21,Manufacturing and Allied,Unga Group Ltd
UNGA,17-Oct-16,Unga Group Ltd,26.1,37,35,35,35,34,1,2.94%,100,-,17-10-2016,2016-10-17,Manufacturing and Allied,Unga Group Ltd
UNGA,09-Jul-20,Unga Group Ltd,26.1,35,29.85,29.85,29.85,29.85,-,-,-,-,09-07-2020,2020-07-09,Manufacturing and Allied,Unga Group Ltd
UNGA,12-May-17,Unga Group Ltd,26.1,36.5,27,30,28.75,29.25,-0.5,1.71%,"10,900",-,12-05-2017,2017-05-12,Manufacturing and Allied,Unga Group Ltd
UNGA,26-May-14,Unga Group Ltd,26.1,37,31,32.25,31.75,29.5,2.25,7.63%,"12,700",-,26-05-2014,2014-05-26,Manufacturing and Allied,Unga Group Ltd
UNGA,24-May-13,Unga Group Ltd,26.1,36.5,15.5,15.65,15.6,15.65,-0.05,0.32%,"14,300",-,24-05-2013,2013-05-24,Manufacturing and Allied,Unga Group Ltd
UNGA,19-Jun-14,Unga Group Ltd,26.1,36.5,30.75,31,30.75,31.5,-0.75,2.38%,"4,800",-,19-06-2014,2014-06-19,Manufacturing and Allied,Unga Group Ltd
UNGA,22-Dec-16,Unga Group Ltd,26.1,36.5,34,35,34.5,32.25,2.25,6.98%,200,-,22-12-2016,2016-12-22,Manufacturing and Allied,Unga Group Ltd
UNGA,13-Jan-14,Unga Group Ltd,26.1,37,19.4,19.45,19.4,19.45,-0.05,0.26%,200,-,13-01-2014,2014-01-13,Manufacturing and Allied,Unga Group Ltd
UNGA,29-Jan-20,Unga Group Ltd,26.1,37,31,32,31.3,31,0.3,0.97%,"2,200",-,29-01-2020,2020-01-29,Manufacturing and Allied,Unga Group Ltd
UNGA,10-Sep-20,Unga Group Ltd,26.1,35,30,30,30,30,-,-,1500,-,10-09-2020,2020-09-10,Manufacturing and Allied,Unga Group Ltd
UNGA,30-May-14,Unga Group Ltd,26.1,37,32,33,32,32.5,-0.5,1.54%,"21,600",-,30-05-2014,2014-05-30,Manufacturing and Allied,Unga Group Ltd
UNGA,31-Jul-14,Unga Group Ltd,26.1,36.5,32,32.25,32,34,-2,5.88%,"8,400",-,31-07-2014,2014-07-31,Manufacturing and Allied,Unga Group Ltd
UNGA,16-Nov-16,Unga Group Ltd,26.1,37,33,33,33,34.25,-1.25,3.65%,"5,600",-,16-11-2016,2016-11-16,Manufacturing and Allied,Unga Group Ltd
UNGA,05-Mar-14,Unga Group Ltd,26.1,36.5,24,24,24,23,1,4.35%,"1,600",-,05-03-2014,2014-03-05,Manufacturing and Allied,Unga Group Ltd
UNGA,25-Jun-15,Unga Group Ltd,26.1,36.5,45,46,45.5,46,-0.5,1.09%,"4,300",-,25-06-2015,2015-06-25,Manufacturing and Allied,Unga Group Ltd
UNGA,6-Dec-13,Unga Group Ltd,26.1,36.5,17.85,18.150000000000002,17.85,17.85,-,-,"2,300",-,06-12-2013,2013-12-06,Manufacturing and Allied,Unga Group Ltd
UNGA,27-Dec-19,Unga Group Ltd,26.1,37,33.949999999999996,34,34,33.75,0.25,0.74%,500,-,27-12-2019,2019-12-27,Manufacturing and Allied,Unga Group Ltd
UNGA,20-Jul-15,Unga Group Ltd,26.1,36.5,44.75,45,44.75,45,-0.25,0.56%,"5,000",-,20-07-2015,2015-07-20,Manufacturing and Allied,Unga Group Ltd
UNGA,04-Jan-17,Unga Group Ltd,26.1,36.5,32,32.25,32,34.5,-2.5,7.25%,"1,000",-,04-01-2017,2017-01-04,Manufacturing and Allied,Unga Group Ltd
UNGA,10-Dec-20,Unga Group Ltd,26.1,35,30,30,30,31,-1,3.23%,100,-,10-12-2020,2020-12-10,Manufacturing and Allied,Unga Group Ltd
UNGA,30-Nov-18,Unga Group Ltd,26.1,37,38,38,38,39.5,-1.5,3.80%,300,-,30-11-2018,2018-11-30,Manufacturing and Allied,Unga Group Ltd
UNGA,15-Feb-13,Unga Group Ltd,26.1,37,14.2,14.3,14.2,14.5,-0.3,2.07%,"5,700",-,15-02-2013,2013-02-15,Manufacturing and Allied,Unga Group Ltd
UNGA,24-Dec-13,Unga Group Ltd,26.1,37,17.95,18,17.95,17.9,0.05,0.28%,"2,300",-,24-12-2013,2013-12-24,Manufacturing and Allied,Unga Group Ltd
UNGA,02-Apr-14,Unga Group Ltd,26.1,37,23.5,23.5,23.5,22.5,1,4.44%,100,-,02-04-2014,2014-04-02,Manufacturing and Allied,Unga Group Ltd
UNGA,07-Oct-14,Unga Group Ltd,26.1,37,41.25,48,47.5,44,3.5,7.95%,"20,100",-,07-10-2014,2014-10-07,Manufacturing and Allied,Unga Group Ltd
UNGA,13-Feb-14,Unga Group Ltd,26.1,36.5,21.25,22,21.75,21,0.75,3.57%,"9,500",-,13-02-2014,2014-02-13,Manufacturing and Allied,Unga Group Ltd
UNGA,18-Feb-16,Unga Group Ltd,26.1,37,33,33,33,33,-,-,-,-,18-02-2016,2016-02-18,Manufacturing and Allied,Unga Group Ltd
